counts,transA,transB,M,N,K,lda,ldb,ldc
13,N,T,4224,2688,384,4224,2688,44160
5,N,T,4224,2688,384,44160,2688,44160
11,N,T,4224,3072,384,4224,3072,44160
3,N,T,4224,3072,384,44160,3072,44160
11,N,T,4224,384,384,4224,384,44160
3,N,T,4224,384,384,44160,384,44160
2,N,T,4224,768,384,4224,768,44160
22,N,T,42624,1152,384,42624,1152,44160
8,N,T,42624,1152,384,44160,1152,44160
12,N,T,42624,1153,384,42624,1153,44160
4,N,T,42624,1153,384,44160,1153,44160
11,N,T,42624,1536,384,42624,1536,44160
3,N,T,42624,1536,384,44160,1536,44160
2,N,T,42624,1920,384,42624,1920,44160
180,N,T,42624,2688,384,42624,2688,44160
60,N,T,42624,2688,384,44160,2688,44160
156,N,T,42624,3072,384,42624,3072,44160
52,N,T,42624,3072,384,44160,3072,44160
1,N,T,42624,768,384,42624,768,44160
1,N,T,42624,768,384,44160,768,44160
13,N,T,43008,1152,384,43008,1152,44160
5,N,T,43008,1152,384,44160,1152,44160
12,N,T,43008,1153,384,43008,1153,44160
4,N,T,43008,1153,384,44160,1153,44160
10,N,T,43008,1536,384,43008,1536,44160
4,N,T,43008,1536,384,44160,1536,44160
11,N,T,43008,1920,384,43008,1920,44160
3,N,T,43008,1920,384,44160,1920,44160
2,N,T,43008,2304,384,43008,2304,44160
180,N,T,43008,2688,384,43008,2688,44160
60,N,T,43008,2688,384,44160,2688,44160
156,N,T,43008,3072,384,43008,3072,44160
52,N,T,43008,3072,384,44160,3072,44160
12,N,T,43392,1152,384,43392,1152,44160
4,N,T,43392,1152,384,44160,1152,44160
12,N,T,43392,1153,384,43392,1153,44160
4,N,T,43392,1153,384,44160,1153,44160
1,N,T,43392,1536,384,43392,1536,44160
1,N,T,43392,1536,384,44160,1536,44160
10,N,T,43392,1920,384,43392,1920,44160
4,N,T,43392,1920,384,44160,1920,44160
11,N,T,43392,2304,384,43392,2304,44160
3,N,T,43392,2304,384,44160,2304,44160
182,N,T,43392,2688,384,43392,2688,44160
60,N,T,43392,2688,384,44160,2688,44160
156,N,T,43392,3072,384,43392,3072,44160
52,N,T,43392,3072,384,44160,3072,44160
12,N,T,43776,1152,384,43776,1152,44160
4,N,T,43776,1152,384,44160,1152,44160
12,N,T,43776,1153,384,43776,1153,44160
4,N,T,43776,1153,384,44160,1153,44160
1,N,T,43776,1920,384,43776,1920,44160
1,N,T,43776,1920,384,44160,1920,44160
10,N,T,43776,2304,384,43776,2304,44160
4,N,T,43776,2304,384,44160,2304,44160
191,N,T,43776,2688,384,43776,2688,44160
63,N,T,43776,2688,384,44160,2688,44160
158,N,T,43776,3072,384,43776,3072,44160
52,N,T,43776,3072,384,44160,3072,44160
4,N,T,44160,1152,384,44160,1152,44160
4,N,T,44160,1153,384,44160,1153,44160
2,N,T,44160,2304,384,44160,2304,44160
64,N,T,44160,2688,384,44160,2688,44160
54,N,T,44160,3072,384,44160,3072,44160
4,N,T,4608,1152,384,44160,1152,44160
14,N,T,4608,1152,384,4608,1152,44160
4,N,T,4608,1153,384,44160,1153,44160
12,N,T,4608,1153,384,4608,1153,44160
4,N,T,4608,2688,384,44160,2688,44160
12,N,T,4608,2688,384,4608,2688,44160
4,N,T,4608,3072,384,44160,3072,44160
12,N,T,4608,3072,384,4608,3072,44160
4,N,T,4608,384,384,44160,384,44160
10,N,T,4608,384,384,4608,384,44160
3,N,T,4608,768,384,44160,768,44160
11,N,T,4608,768,384,4608,768,44160
7,N,T,4992,1152,384,44160,1152,44160
23,N,T,4992,1152,384,4992,1152,44160
4,N,T,4992,1153,384,44160,1153,44160
12,N,T,4992,1153,384,4992,1153,44160
2,N,T,4992,1536,384,4992,1536,44160
4,N,T,4992,2688,384,44160,2688,44160
12,N,T,4992,2688,384,4992,2688,44160
4,N,T,4992,3072,384,44160,3072,44160
12,N,T,4992,3072,384,4992,3072,44160
1,N,T,4992,384,384,44160,384,44160
1,N,T,4992,384,384,4992,384,44160
4,N,T,4992,768,384,44160,768,44160
10,N,T,4992,768,384,4992,768,44160
8,N,T,5376,1152,384,44160,1152,44160
22,N,T,5376,1152,384,5376,1152,44160
4,N,T,5376,1153,384,44160,1153,44160
12,N,T,5376,1153,384,5376,1153,44160
3,N,T,5376,1536,384,44160,1536,44160
11,N,T,5376,1536,384,5376,1536,44160
2,N,T,5376,1920,384,5376,1920,44160
4,N,T,5376,2688,384,44160,2688,44160
12,N,T,5376,2688,384,5376,2688,44160
4,N,T,5376,3072,384,44160,3072,44160
12,N,T,5376,3072,384,5376,3072,44160
1,N,T,5376,768,384,44160,768,44160
1,N,T,5376,768,384,5376,768,44160
5,N,T,5760,1152,384,44160,1152,44160
13,N,T,5760,1152,384,5760,1152,44160
4,N,T,5760,1153,384,44160,1153,44160
12,N,T,5760,1153,384,5760,1153,44160
4,N,T,5760,1536,384,44160,1536,44160
10,N,T,5760,1536,384,5760,1536,44160
3,N,T,5760,1920,384,44160,1920,44160
11,N,T,5760,1920,384,5760,1920,44160
2,N,T,5760,2304,384,5760,2304,44160
4,N,T,5760,2688,384,44160,2688,44160
12,N,T,5760,2688,384,5760,2688,44160
4,N,T,5760,3072,384,44160,3072,44160
12,N,T,5760,3072,384,5760,3072,44160
4,N,T,6144,1152,384,44160,1152,44160
12,N,T,6144,1152,384,6144,1152,44160
4,N,T,6144,1153,384,44160,1153,44160
12,N,T,6144,1153,384,6144,1153,44160
1,N,T,6144,1536,384,44160,1536,44160
1,N,T,6144,1536,384,6144,1536,44160
4,N,T,6144,1920,384,44160,1920,44160
10,N,T,6144,1920,384,6144,1920,44160
3,N,T,6144,2304,384,44160,2304,44160
11,N,T,6144,2304,384,6144,2304,44160
4,N,T,6144,2688,384,44160,2688,44160
14,N,T,6144,2688,384,6144,2688,44160
4,N,T,6144,3072,384,44160,3072,44160
12,N,T,6144,3072,384,6144,3072,44160
4,N,T,6528,1152,384,44160,1152,44160
12,N,T,6528,1152,384,6528,1152,44160
4,N,T,6528,1153,384,44160,1153,44160
12,N,T,6528,1153,384,6528,1153,44160
1,N,T,6528,1920,384,44160,1920,44160
1,N,T,6528,1920,384,6528,1920,44160
4,N,T,6528,2304,384,44160,2304,44160
10,N,T,6528,2304,384,6528,2304,44160
7,N,T,6528,2688,384,44160,2688,44160
25,N,T,6528,2688,384,6528,2688,44160
4,N,T,6528,3072,384,44160,3072,44160
12,N,T,6528,3072,384,6528,3072,44160
2,N,T,6528,384,384,6528,384,44160
4,N,T,6912,1152,384,44160,1152,44160
12,N,T,6912,1152,384,6912,1152,44160
4,N,T,6912,1153,384,44160,1153,44160
12,N,T,6912,1153,384,6912,1153,44160
1,N,T,6912,2304,384,44160,2304,44160
1,N,T,6912,2304,384,6912,2304,44160
11,N,T,6912,2688,384,44160,2688,44160
33,N,T,6912,2688,384,6912,2688,44160
4,N,T,6912,3072,384,44160,3072,44160
14,N,T,6912,3072,384,6912,3072,44160
3,N,T,6912,384,384,44160,384,44160
9,N,T,6912,384,384,6912,384,44160
2,N,T,6912,768,384,6912,768,44160
4,N,T,7296,1152,384,44160,1152,44160
14,N,T,7296,1152,384,7296,1152,44160
4,N,T,7296,1153,384,44160,1153,44160
12,N,T,7296,1153,384,7296,1153,44160
9,N,T,7296,2688,384,44160,2688,44160
25,N,T,7296,2688,384,7296,2688,44160
7,N,T,7296,3072,384,44160,3072,44160
23,N,T,7296,3072,384,7296,3072,44160
1,N,T,7296,384,384,44160,384,44160
3,N,T,7296,384,384,7296,384,44160
3,N,T,7296,768,384,44160,768,44160
9,N,T,7296,768,384,7296,768,44160
7,N,T,7680,1152,384,44160,1152,44160
21,N,T,7680,1152,384,7680,1152,44160
4,N,T,7680,1153,384,44160,1153,44160
12,N,T,7680,1153,384,7680,1153,44160
2,N,T,7680,1536,384,7680,1536,44160
8,N,T,7680,2688,384,44160,2688,44160
24,N,T,7680,2688,384,7680,2688,44160
8,N,T,7680,3072,384,44160,3072,44160
24,N,T,7680,3072,384,7680,3072,44160
3,N,T,7680,384,384,44160,384,44160
9,N,T,7680,384,384,7680,384,44160
1,N,T,7680,768,384,44160,768,44160
3,N,T,7680,768,384,7680,768,44160
4,N,T,768,1152,384,768,1152,44160
2,N,T,768,385,384,44160,385,44160
2,N,T,768,385,384,768,385,44160
4,N,T,768,768,384,44160,768,44160
8,N,T,768,768,384,768,768,44160
2,N,T,768,769,384,44160,769,44160
10,N,T,768,769,384,768,769,44160
5,N,T,8064,1152,384,44160,1152,44160
15,N,T,8064,1152,384,8064,1152,44160
4,N,T,8064,1153,384,44160,1153,44160
12,N,T,8064,1153,384,8064,1153,44160
3,N,T,8064,1536,384,44160,1536,44160
9,N,T,8064,1536,384,8064,1536,44160
2,N,T,8064,1920,384,8064,1920,44160
8,N,T,8064,2688,384,44160,2688,44160
24,N,T,8064,2688,384,8064,2688,44160
8,N,T,8064,3072,384,44160,3072,44160
24,N,T,8064,3072,384,8064,3072,44160
1,N,T,8064,384,384,44160,384,44160
1,N,T,8064,384,384,8064,384,44160
3,N,T,8064,768,384,44160,768,44160
9,N,T,8064,768,384,8064,768,44160
7,N,T,8448,1152,384,44160,1152,44160
21,N,T,8448,1152,384,8448,1152,44160
4,N,T,8448,1153,384,44160,1153,44160
12,N,T,8448,1153,384,8448,1153,44160
1,N,T,8448,1536,384,44160,1536,44160
3,N,T,8448,1536,384,8448,1536,44160
3,N,T,8448,1920,384,44160,1920,44160
9,N,T,8448,1920,384,8448,1920,44160
2,N,T,8448,2304,384,8448,2304,44160
8,N,T,8448,2688,384,44160,2688,44160
24,N,T,8448,2688,384,8448,2688,44160
8,N,T,8448,3072,384,44160,3072,44160
24,N,T,8448,3072,384,8448,3072,44160
1,N,T,8448,768,384,44160,768,44160
1,N,T,8448,768,384,8448,768,44160
5,N,T,8832,1152,384,44160,1152,44160
13,N,T,8832,1152,384,8832,1152,44160
4,N,T,8832,1153,384,44160,1153,44160
12,N,T,8832,1153,384,8832,1153,44160
3,N,T,8832,1536,384,44160,1536,44160
9,N,T,8832,1536,384,8832,1536,44160
1,N,T,8832,1920,384,44160,1920,44160
3,N,T,8832,1920,384,8832,1920,44160
3,N,T,8832,2304,384,44160,2304,44160
9,N,T,8832,2304,384,8832,2304,44160
8,N,T,8832,2688,384,44160,2688,44160
26,N,T,8832,2688,384,8832,2688,44160
8,N,T,8832,3072,384,44160,3072,44160
24,N,T,8832,3072,384,8832,3072,44160
4,N,T,9216,1152,384,44160,1152,44160
12,N,T,9216,1152,384,9216,1152,44160
4,N,T,9216,1153,384,44160,1153,44160
12,N,T,9216,1153,384,9216,1153,44160
1,N,T,9216,1536,384,44160,1536,44160
1,N,T,9216,1536,384,9216,1536,44160
3,N,T,9216,1920,384,44160,1920,44160
9,N,T,9216,1920,384,9216,1920,44160
1,N,T,9216,2304,384,44160,2304,44160
3,N,T,9216,2304,384,9216,2304,44160
11,N,T,9216,2688,384,44160,2688,44160
35,N,T,9216,2688,384,9216,2688,44160
8,N,T,9216,3072,384,44160,3072,44160
24,N,T,9216,3072,384,9216,3072,44160
2,N,T,9216,384,384,9216,384,44160
4,N,T,9600,1152,384,44160,1152,44160
12,N,T,9600,1152,384,9600,1152,44160
4,N,T,9600,1153,384,44160,1153,44160
12,N,T,9600,1153,384,9600,1153,44160
1,N,T,9600,1920,384,44160,1920,44160
1,N,T,9600,1920,384,9600,1920,44160
3,N,T,9600,2304,384,44160,2304,44160
9,N,T,9600,2304,384,9600,2304,44160
12,N,T,9600,2688,384,44160,2688,44160
38,N,T,9600,2688,384,9600,2688,44160
8,N,T,9600,3072,384,44160,3072,44160
24,N,T,9600,3072,384,9600,3072,44160
3,N,T,9600,384,384,44160,384,44160
9,N,T,9600,384,384,9600,384,44160
2,N,T,9600,768,384,9600,768,44160
4,N,T,9984,1152,384,44160,1152,44160
14,N,T,9984,1152,384,9984,1152,44160
4,N,T,9984,1153,384,44160,1153,44160
12,N,T,9984,1153,384,9984,1153,44160
1,N,T,9984,2304,384,44160,2304,44160
1,N,T,9984,2304,384,9984,2304,44160
15,N,T,9984,2688,384,44160,2688,44160
45,N,T,9984,2688,384,9984,2688,44160
8,N,T,9984,3072,384,44160,3072,44160
26,N,T,9984,3072,384,9984,3072,44160
1,N,T,9984,384,384,44160,384,44160
1,N,T,9984,384,384,9984,384,44160
3,N,T,9984,768,384,44160,768,44160
9,N,T,9984,768,384,9984,768,44160
