counts,transA,transB,M,N,K,lda,ldb,ldc
2,N,T,32256,768,256,32256,768,44288
2,N,T,32512,1024,256,32512,1024,44288
12,N,T,32512,1280,256,32512,1280,44288
4,N,T,32512,1280,256,44288,1280,44288
12,N,T,32512,1281,256,32512,1281,44288
4,N,T,32512,1281,256,44288,1281,44288
204,N,T,32512,1792,256,32512,1792,44288
68,N,T,32512,1792,256,44288,1792,44288
180,N,T,32512,2048,256,32512,2048,44288
60,N,T,32512,2048,256,44288,2048,44288
1,N,T,32512,256,256,32512,256,44288
1,N,T,32512,256,256,44288,256,44288
10,N,T,32512,512,256,32512,512,44288
4,N,T,32512,512,256,44288,512,44288
11,N,T,32512,768,256,32512,768,44288
3,N,T,32512,768,256,44288,768,44288
11,N,T,32768,1024,256,32768,1024,44288
3,N,T,32768,1024,256,44288,1024,44288
14,N,T,32768,1280,256,32768,1280,44288
4,N,T,32768,1280,256,44288,1280,44288
12,N,T,32768,1281,256,32768,1281,44288
4,N,T,32768,1281,256,44288,1281,44288
204,N,T,32768,1792,256,32768,1792,44288
68,N,T,32768,1792,256,44288,1792,44288
180,N,T,32768,2048,256,32768,2048,44288
60,N,T,32768,2048,256,44288,2048,44288
1,N,T,32768,512,256,32768,512,44288
1,N,T,32768,512,256,44288,512,44288
10,N,T,32768,768,256,32768,768,44288
4,N,T,32768,768,256,44288,768,44288
10,N,T,33024,1024,256,33024,1024,44288
4,N,T,33024,1024,256,44288,1024,44288
23,N,T,33024,1280,256,33024,1280,44288
7,N,T,33024,1280,256,44288,1280,44288
12,N,T,33024,1281,256,33024,1281,44288
4,N,T,33024,1281,256,44288,1281,44288
2,N,T,33024,1536,256,33024,1536,44288
204,N,T,33024,1792,256,33024,1792,44288
68,N,T,33024,1792,256,44288,1792,44288
180,N,T,33024,2048,256,33024,2048,44288
60,N,T,33024,2048,256,44288,2048,44288
1,N,T,33024,768,256,33024,768,44288
1,N,T,33024,768,256,44288,768,44288
1,N,T,33280,1024,256,33280,1024,44288
1,N,T,33280,1024,256,44288,1024,44288
22,N,T,33280,1280,256,33280,1280,44288
8,N,T,33280,1280,256,44288,1280,44288
12,N,T,33280,1281,256,33280,1281,44288
4,N,T,33280,1281,256,44288,1281,44288
11,N,T,33280,1536,256,33280,1536,44288
3,N,T,33280,1536,256,44288,1536,44288
206,N,T,33280,1792,256,33280,1792,44288
68,N,T,33280,1792,256,44288,1792,44288
180,N,T,33280,2048,256,33280,2048,44288
60,N,T,33280,2048,256,44288,2048,44288
12,N,T,3328,1280,256,3328,1280,44288
4,N,T,3328,1280,256,44288,1280,44288
12,N,T,3328,1281,256,3328,1281,44288
4,N,T,3328,1281,256,44288,1281,44288
13,N,T,3328,1792,256,3328,1792,44288
5,N,T,3328,1792,256,44288,1792,44288
11,N,T,3328,2048,256,3328,2048,44288
3,N,T,3328,2048,256,44288,2048,44288
11,N,T,3328,256,256,3328,256,44288
3,N,T,3328,256,256,44288,256,44288
2,N,T,3328,512,256,3328,512,44288
13,N,T,33536,1280,256,33536,1280,44288
5,N,T,33536,1280,256,44288,1280,44288
12,N,T,33536,1281,256,33536,1281,44288
4,N,T,33536,1281,256,44288,1281,44288
10,N,T,33536,1536,256,33536,1536,44288
4,N,T,33536,1536,256,44288,1536,44288
217,N,T,33536,1792,256,33536,1792,44288
71,N,T,33536,1792,256,44288,1792,44288
180,N,T,33536,2048,256,33536,2048,44288
60,N,T,33536,2048,256,44288,2048,44288
2,N,T,33536,256,256,33536,256,44288
12,N,T,33792,1280,256,33792,1280,44288
4,N,T,33792,1280,256,44288,1280,44288
12,N,T,33792,1281,256,33792,1281,44288
4,N,T,33792,1281,256,44288,1281,44288
1,N,T,33792,1536,256,33792,1536,44288
1,N,T,33792,1536,256,44288,1536,44288
225,N,T,33792,1792,256,33792,1792,44288
75,N,T,33792,1792,256,44288,1792,44288
182,N,T,33792,2048,256,33792,2048,44288
60,N,T,33792,2048,256,44288,2048,44288
9,N,T,33792,256,256,33792,256,44288
3,N,T,33792,256,256,44288,256,44288
2,N,T,33792,512,256,33792,512,44288
12,N,T,34048,1280,256,34048,1280,44288
4,N,T,34048,1280,256,44288,1280,44288
12,N,T,34048,1281,256,34048,1281,44288
4,N,T,34048,1281,256,44288,1281,44288
217,N,T,34048,1792,256,34048,1792,44288
73,N,T,34048,1792,256,44288,1792,44288
191,N,T,34048,2048,256,34048,2048,44288
63,N,T,34048,2048,256,44288,2048,44288
3,N,T,34048,256,256,34048,256,44288
1,N,T,34048,256,256,44288,256,44288
9,N,T,34048,512,256,34048,512,44288
3,N,T,34048,512,256,44288,512,44288
2,N,T,34048,768,256,34048,768,44288
2,N,T,34304,1024,256,34304,1024,44288
12,N,T,34304,1280,256,34304,1280,44288
4,N,T,34304,1280,256,44288,1280,44288
12,N,T,34304,1281,256,34304,1281,44288
4,N,T,34304,1281,256,44288,1281,44288
216,N,T,34304,1792,256,34304,1792,44288
72,N,T,34304,1792,256,44288,1792,44288
192,N,T,34304,2048,256,34304,2048,44288
64,N,T,34304,2048,256,44288,2048,44288
9,N,T,34304,256,256,34304,256,44288
3,N,T,34304,256,256,44288,256,44288
3,N,T,34304,512,256,34304,512,44288
1,N,T,34304,512,256,44288,512,44288
9,N,T,34304,768,256,34304,768,44288
3,N,T,34304,768,256,44288,768,44288
9,N,T,34560,1024,256,34560,1024,44288
3,N,T,34560,1024,256,44288,1024,44288
14,N,T,34560,1280,256,34560,1280,44288
4,N,T,34560,1280,256,44288,1280,44288
12,N,T,34560,1281,256,34560,1281,44288
4,N,T,34560,1281,256,44288,1281,44288
216,N,T,34560,1792,256,34560,1792,44288
72,N,T,34560,1792,256,44288,1792,44288
192,N,T,34560,2048,256,34560,2048,44288
64,N,T,34560,2048,256,44288,2048,44288
1,N,T,34560,256,256,34560,256,44288
1,N,T,34560,256,256,44288,256,44288
9,N,T,34560,512,256,34560,512,44288
3,N,T,34560,512,256,44288,512,44288
3,N,T,34560,768,256,34560,768,44288
1,N,T,34560,768,256,44288,768,44288
3,N,T,34816,1024,256,34816,1024,44288
1,N,T,34816,1024,256,44288,1024,44288
21,N,T,34816,1280,256,34816,1280,44288
7,N,T,34816,1280,256,44288,1280,44288
12,N,T,34816,1281,256,34816,1281,44288
4,N,T,34816,1281,256,44288,1281,44288
2,N,T,34816,1536,256,34816,1536,44288
216,N,T,34816,1792,256,34816,1792,44288
72,N,T,34816,1792,256,44288,1792,44288
192,N,T,34816,2048,256,34816,2048,44288
64,N,T,34816,2048,256,44288,2048,44288
1,N,T,34816,512,256,34816,512,44288
1,N,T,34816,512,256,44288,512,44288
9,N,T,34816,768,256,34816,768,44288
3,N,T,34816,768,256,44288,768,44288
9,N,T,35072,1024,256,35072,1024,44288
3,N,T,35072,1024,256,44288,1024,44288
15,N,T,35072,1280,256,35072,1280,44288
5,N,T,35072,1280,256,44288,1280,44288
12,N,T,35072,1281,256,35072,1281,44288
4,N,T,35072,1281,256,44288,1281,44288
9,N,T,35072,1536,256,35072,1536,44288
3,N,T,35072,1536,256,44288,1536,44288
218,N,T,35072,1792,256,35072,1792,44288
72,N,T,35072,1792,256,44288,1792,44288
192,N,T,35072,2048,256,35072,2048,44288
64,N,T,35072,2048,256,44288,2048,44288
1,N,T,35072,768,256,35072,768,44288
1,N,T,35072,768,256,44288,768,44288
1,N,T,35328,1024,256,35328,1024,44288
1,N,T,35328,1024,256,44288,1024,44288
21,N,T,35328,1280,256,35328,1280,44288
7,N,T,35328,1280,256,44288,1280,44288
12,N,T,35328,1281,256,35328,1281,44288
4,N,T,35328,1281,256,44288,1281,44288
3,N,T,35328,1536,256,35328,1536,44288
1,N,T,35328,1536,256,44288,1536,44288
227,N,T,35328,1792,256,35328,1792,44288
75,N,T,35328,1792,256,44288,1792,44288
192,N,T,35328,2048,256,35328,2048,44288
64,N,T,35328,2048,256,44288,2048,44288
2,N,T,35328,256,256,35328,256,44288
13,N,T,35584,1280,256,35584,1280,44288
5,N,T,35584,1280,256,44288,1280,44288
12,N,T,35584,1281,256,35584,1281,44288
4,N,T,35584,1281,256,44288,1281,44288
9,N,T,35584,1536,256,35584,1536,44288
3,N,T,35584,1536,256,44288,1536,44288
230,N,T,35584,1792,256,35584,1792,44288
76,N,T,35584,1792,256,44288,1792,44288
192,N,T,35584,2048,256,35584,2048,44288
64,N,T,35584,2048,256,44288,2048,44288
9,N,T,35584,256,256,35584,256,44288
3,N,T,35584,256,256,44288,256,44288
2,N,T,35584,512,256,35584,512,44288
12,N,T,35840,1280,256,35840,1280,44288
4,N,T,35840,1280,256,44288,1280,44288
12,N,T,35840,1281,256,35840,1281,44288
4,N,T,35840,1281,256,44288,1281,44288
1,N,T,35840,1536,256,35840,1536,44288
1,N,T,35840,1536,256,44288,1536,44288
237,N,T,35840,1792,256,35840,1792,44288
79,N,T,35840,1792,256,44288,1792,44288
194,N,T,35840,2048,256,35840,2048,44288
64,N,T,35840,2048,256,44288,2048,44288
1,N,T,35840,256,256,35840,256,44288
1,N,T,35840,256,256,44288,256,44288
9,N,T,35840,512,256,35840,512,44288
3,N,T,35840,512,256,44288,512,44288
2,N,T,35840,768,256,35840,768,44288
12,N,T,3584,1280,256,3584,1280,44288
4,N,T,3584,1280,256,44288,1280,44288
12,N,T,3584,1281,256,3584,1281,44288
4,N,T,3584,1281,256,44288,1281,44288
12,N,T,3584,1792,256,3584,1792,44288
4,N,T,3584,1792,256,44288,1792,44288
12,N,T,3584,2048,256,3584,2048,44288
4,N,T,3584,2048,256,44288,2048,44288
10,N,T,3584,256,256,3584,256,44288
4,N,T,3584,256,256,44288,256,44288
11,N,T,3584,512,256,3584,512,44288
3,N,T,3584,512,256,44288,512,44288
2,N,T,3584,768,256,3584,768,44288
2,N,T,36096,1024,256,36096,1024,44288
12,N,T,36096,1280,256,36096,1280,44288
4,N,T,36096,1280,256,44288,1280,44288
12,N,T,36096,1281,256,36096,1281,44288
4,N,T,36096,1281,256,44288,1281,44288
229,N,T,36096,1792,256,36096,1792,44288
77,N,T,36096,1792,256,44288,1792,44288
203,N,T,36096,2048,256,36096,2048,44288
67,N,T,36096,2048,256,44288,2048,44288
2,N,T,36096,256,256,36096,256,44288
1,N,T,36096,512,256,36096,512,44288
1,N,T,36096,512,256,44288,512,44288
9,N,T,36096,768,256,36096,768,44288
3,N,T,36096,768,256,44288,768,44288
9,N,T,36352,1024,256,36352,1024,44288
3,N,T,36352,1024,256,44288,1024,44288
14,N,T,36352,1280,256,36352,1280,44288
4,N,T,36352,1280,256,44288,1280,44288
12,N,T,36352,1281,256,36352,1281,44288
4,N,T,36352,1281,256,44288,1281,44288
228,N,T,36352,1792,256,36352,1792,44288
76,N,T,36352,1792,256,44288,1792,44288
204,N,T,36352,2048,256,36352,2048,44288
68,N,T,36352,2048,256,44288,2048,44288
9,N,T,36352,256,256,36352,256,44288
3,N,T,36352,256,256,44288,256,44288
2,N,T,36352,512,256,36352,512,44288
1,N,T,36352,768,256,36352,768,44288
1,N,T,36352,768,256,44288,768,44288
1,N,T,36608,1024,256,36608,1024,44288
1,N,T,36608,1024,256,44288,1024,44288
21,N,T,36608,1280,256,36608,1280,44288
7,N,T,36608,1280,256,44288,1280,44288
12,N,T,36608,1281,256,36608,1281,44288
4,N,T,36608,1281,256,44288,1281,44288
2,N,T,36608,1536,256,36608,1536,44288
228,N,T,36608,1792,256,36608,1792,44288
76,N,T,36608,1792,256,44288,1792,44288
204,N,T,36608,2048,256,36608,2048,44288
68,N,T,36608,2048,256,44288,2048,44288
1,N,T,36608,256,256,36608,256,44288
1,N,T,36608,256,256,44288,256,44288
9,N,T,36608,512,256,36608,512,44288
3,N,T,36608,512,256,44288,512,44288
2,N,T,36608,768,256,36608,768,44288
2,N,T,36864,1024,256,36864,1024,44288
13,N,T,36864,1280,256,36864,1280,44288
5,N,T,36864,1280,256,44288,1280,44288
12,N,T,36864,1281,256,36864,1281,44288
4,N,T,36864,1281,256,44288,1281,44288
9,N,T,36864,1536,256,36864,1536,44288
3,N,T,36864,1536,256,44288,1536,44288
230,N,T,36864,1792,256,36864,1792,44288
76,N,T,36864,1792,256,44288,1792,44288
204,N,T,36864,2048,256,36864,2048,44288
68,N,T,36864,2048,256,44288,2048,44288
1,N,T,36864,512,256,36864,512,44288
1,N,T,36864,512,256,44288,512,44288
9,N,T,36864,768,256,36864,768,44288
3,N,T,36864,768,256,44288,768,44288
9,N,T,37120,1024,256,37120,1024,44288
3,N,T,37120,1024,256,44288,1024,44288
14,N,T,37120,1280,256,37120,1280,44288
4,N,T,37120,1280,256,44288,1280,44288
12,N,T,37120,1281,256,37120,1281,44288
4,N,T,37120,1281,256,44288,1281,44288
1,N,T,37120,1536,256,37120,1536,44288
1,N,T,37120,1536,256,44288,1536,44288
239,N,T,37120,1792,256,37120,1792,44288
79,N,T,37120,1792,256,44288,1792,44288
204,N,T,37120,2048,256,37120,2048,44288
68,N,T,37120,2048,256,44288,2048,44288
2,N,T,37120,256,256,37120,256,44288
1,N,T,37120,768,256,37120,768,44288
1,N,T,37120,768,256,44288,768,44288
1,N,T,37376,1024,256,37376,1024,44288
1,N,T,37376,1024,256,44288,1024,44288
21,N,T,37376,1280,256,37376,1280,44288
7,N,T,37376,1280,256,44288,1280,44288
12,N,T,37376,1281,256,37376,1281,44288
4,N,T,37376,1281,256,44288,1281,44288
2,N,T,37376,1536,256,37376,1536,44288
240,N,T,37376,1792,256,37376,1792,44288
80,N,T,37376,1792,256,44288,1792,44288
204,N,T,37376,2048,256,37376,2048,44288
68,N,T,37376,2048,256,44288,2048,44288
9,N,T,37376,256,256,37376,256,44288
3,N,T,37376,256,256,44288,256,44288
2,N,T,37376,512,256,37376,512,44288
13,N,T,37632,1280,256,37632,1280,44288
5,N,T,37632,1280,256,44288,1280,44288
12,N,T,37632,1281,256,37632,1281,44288
4,N,T,37632,1281,256,44288,1281,44288
9,N,T,37632,1536,256,37632,1536,44288
3,N,T,37632,1536,256,44288,1536,44288
242,N,T,37632,1792,256,37632,1792,44288
80,N,T,37632,1792,256,44288,1792,44288
204,N,T,37632,2048,256,37632,2048,44288
68,N,T,37632,2048,256,44288,2048,44288
1,N,T,37632,256,256,37632,256,44288
1,N,T,37632,256,256,44288,256,44288
9,N,T,37632,512,256,37632,512,44288
3,N,T,37632,512,256,44288,512,44288
2,N,T,37632,768,256,37632,768,44288
2,N,T,37888,1024,256,37888,1024,44288
12,N,T,37888,1280,256,37888,1280,44288
4,N,T,37888,1280,256,44288,1280,44288
12,N,T,37888,1281,256,37888,1281,44288
4,N,T,37888,1281,256,44288,1281,44288
1,N,T,37888,1536,256,37888,1536,44288
1,N,T,37888,1536,256,44288,1536,44288
249,N,T,37888,1792,256,37888,1792,44288
83,N,T,37888,1792,256,44288,1792,44288
206,N,T,37888,2048,256,37888,2048,44288
68,N,T,37888,2048,256,44288,2048,44288
1,N,T,37888,512,256,37888,512,44288
1,N,T,37888,512,256,44288,512,44288
9,N,T,37888,768,256,37888,768,44288
3,N,T,37888,768,256,44288,768,44288
9,N,T,38144,1024,256,38144,1024,44288
3,N,T,38144,1024,256,44288,1024,44288
14,N,T,38144,1280,256,38144,1280,44288
4,N,T,38144,1280,256,44288,1280,44288
12,N,T,38144,1281,256,38144,1281,44288
4,N,T,38144,1281,256,44288,1281,44288
241,N,T,38144,1792,256,38144,1792,44288
81,N,T,38144,1792,256,44288,1792,44288
215,N,T,38144,2048,256,38144,2048,44288
71,N,T,38144,2048,256,44288,2048,44288
2,N,T,38144,256,256,38144,256,44288
1,N,T,38144,768,256,38144,768,44288
1,N,T,38144,768,256,44288,768,44288
1,N,T,38400,1024,256,38400,1024,44288
1,N,T,38400,1024,256,44288,1024,44288
21,N,T,38400,1280,256,38400,1280,44288
7,N,T,38400,1280,256,44288,1280,44288
12,N,T,38400,1281,256,38400,1281,44288
4,N,T,38400,1281,256,44288,1281,44288
2,N,T,38400,1536,256,38400,1536,44288
240,N,T,38400,1792,256,38400,1792,44288
80,N,T,38400,1792,256,44288,1792,44288
216,N,T,38400,2048,256,38400,2048,44288
72,N,T,38400,2048,256,44288,2048,44288
9,N,T,38400,256,256,38400,256,44288
3,N,T,38400,256,256,44288,256,44288
2,N,T,38400,512,256,38400,512,44288
2,N,T,3840,1024,256,3840,1024,44288
12,N,T,3840,1280,256,3840,1280,44288
4,N,T,3840,1280,256,44288,1280,44288
12,N,T,3840,1281,256,3840,1281,44288
4,N,T,3840,1281,256,44288,1281,44288
12,N,T,3840,1792,256,3840,1792,44288
4,N,T,3840,1792,256,44288,1792,44288
12,N,T,3840,2048,256,3840,2048,44288
4,N,T,3840,2048,256,44288,2048,44288
1,N,T,3840,256,256,3840,256,44288
1,N,T,3840,256,256,44288,256,44288
10,N,T,3840,512,256,3840,512,44288
4,N,T,3840,512,256,44288,512,44288
11,N,T,3840,768,256,3840,768,44288
3,N,T,3840,768,256,44288,768,44288
13,N,T,38656,1280,256,38656,1280,44288
5,N,T,38656,1280,256,44288,1280,44288
12,N,T,38656,1281,256,38656,1281,44288
4,N,T,38656,1281,256,44288,1281,44288
9,N,T,38656,1536,256,38656,1536,44288
3,N,T,38656,1536,256,44288,1536,44288
242,N,T,38656,1792,256,38656,1792,44288
80,N,T,38656,1792,256,44288,1792,44288
216,N,T,38656,2048,256,38656,2048,44288
72,N,T,38656,2048,256,44288,2048,44288
1,N,T,38656,256,256,38656,256,44288
1,N,T,38656,256,256,44288,256,44288
9,N,T,38656,512,256,38656,512,44288
3,N,T,38656,512,256,44288,512,44288
2,N,T,38656,768,256,38656,768,44288
2,N,T,38912,1024,256,38912,1024,44288
12,N,T,38912,1280,256,38912,1280,44288
4,N,T,38912,1280,256,44288,1280,44288
12,N,T,38912,1281,256,38912,1281,44288
4,N,T,38912,1281,256,44288,1281,44288
1,N,T,38912,1536,256,38912,1536,44288
1,N,T,38912,1536,256,44288,1536,44288
251,N,T,38912,1792,256,38912,1792,44288
83,N,T,38912,1792,256,44288,1792,44288
216,N,T,38912,2048,256,38912,2048,44288
72,N,T,38912,2048,256,44288,2048,44288
2,N,T,38912,256,256,38912,256,44288
1,N,T,38912,512,256,38912,512,44288
1,N,T,38912,512,256,44288,512,44288
9,N,T,38912,768,256,38912,768,44288
3,N,T,38912,768,256,44288,768,44288
9,N,T,39168,1024,256,39168,1024,44288
3,N,T,39168,1024,256,44288,1024,44288
14,N,T,39168,1280,256,39168,1280,44288
4,N,T,39168,1280,256,44288,1280,44288
12,N,T,39168,1281,256,39168,1281,44288
4,N,T,39168,1281,256,44288,1281,44288
252,N,T,39168,1792,256,39168,1792,44288
84,N,T,39168,1792,256,44288,1792,44288
216,N,T,39168,2048,256,39168,2048,44288
72,N,T,39168,2048,256,44288,2048,44288
9,N,T,39168,256,256,39168,256,44288
3,N,T,39168,256,256,44288,256,44288
2,N,T,39168,512,256,39168,512,44288
1,N,T,39168,768,256,39168,768,44288
1,N,T,39168,768,256,44288,768,44288
1,N,T,39424,1024,256,39424,1024,44288
1,N,T,39424,1024,256,44288,1024,44288
21,N,T,39424,1280,256,39424,1280,44288
7,N,T,39424,1280,256,44288,1280,44288
12,N,T,39424,1281,256,39424,1281,44288
4,N,T,39424,1281,256,44288,1281,44288
2,N,T,39424,1536,256,39424,1536,44288
252,N,T,39424,1792,256,39424,1792,44288
84,N,T,39424,1792,256,44288,1792,44288
216,N,T,39424,2048,256,39424,2048,44288
72,N,T,39424,2048,256,44288,2048,44288
1,N,T,39424,256,256,39424,256,44288
1,N,T,39424,256,256,44288,256,44288
9,N,T,39424,512,256,39424,512,44288
3,N,T,39424,512,256,44288,512,44288
2,N,T,39424,768,256,39424,768,44288
2,N,T,39680,1024,256,39680,1024,44288
13,N,T,39680,1280,256,39680,1280,44288
5,N,T,39680,1280,256,44288,1280,44288
12,N,T,39680,1281,256,39680,1281,44288
4,N,T,39680,1281,256,44288,1281,44288
9,N,T,39680,1536,256,39680,1536,44288
3,N,T,39680,1536,256,44288,1536,44288
254,N,T,39680,1792,256,39680,1792,44288
84,N,T,39680,1792,256,44288,1792,44288
216,N,T,39680,2048,256,39680,2048,44288
72,N,T,39680,2048,256,44288,2048,44288
1,N,T,39680,512,256,39680,512,44288
1,N,T,39680,512,256,44288,512,44288
9,N,T,39680,768,256,39680,768,44288
3,N,T,39680,768,256,44288,768,44288
9,N,T,39936,1024,256,39936,1024,44288
3,N,T,39936,1024,256,44288,1024,44288
14,N,T,39936,1280,256,39936,1280,44288
4,N,T,39936,1280,256,44288,1280,44288
12,N,T,39936,1281,256,39936,1281,44288
4,N,T,39936,1281,256,44288,1281,44288
1,N,T,39936,1536,256,39936,1536,44288
1,N,T,39936,1536,256,44288,1536,44288
261,N,T,39936,1792,256,39936,1792,44288
87,N,T,39936,1792,256,44288,1792,44288
218,N,T,39936,2048,256,39936,2048,44288
72,N,T,39936,2048,256,44288,2048,44288
1,N,T,39936,768,256,39936,768,44288
1,N,T,39936,768,256,44288,768,44288
1,N,T,40192,1024,256,40192,1024,44288
1,N,T,40192,1024,256,44288,1024,44288
21,N,T,40192,1280,256,40192,1280,44288
7,N,T,40192,1280,256,44288,1280,44288
12,N,T,40192,1281,256,40192,1281,44288
4,N,T,40192,1281,256,44288,1281,44288
2,N,T,40192,1536,256,40192,1536,44288
253,N,T,40192,1792,256,40192,1792,44288
85,N,T,40192,1792,256,44288,1792,44288
227,N,T,40192,2048,256,40192,2048,44288
75,N,T,40192,2048,256,44288,2048,44288
2,N,T,40192,256,256,40192,256,44288
13,N,T,40448,1280,256,40448,1280,44288
5,N,T,40448,1280,256,44288,1280,44288
12,N,T,40448,1281,256,40448,1281,44288
4,N,T,40448,1281,256,44288,1281,44288
9,N,T,40448,1536,256,40448,1536,44288
3,N,T,40448,1536,256,44288,1536,44288
254,N,T,40448,1792,256,40448,1792,44288
84,N,T,40448,1792,256,44288,1792,44288
228,N,T,40448,2048,256,40448,2048,44288
76,N,T,40448,2048,256,44288,2048,44288
9,N,T,40448,256,256,40448,256,44288
3,N,T,40448,256,256,44288,256,44288
2,N,T,40448,512,256,40448,512,44288
12,N,T,40704,1280,256,40704,1280,44288
4,N,T,40704,1280,256,44288,1280,44288
12,N,T,40704,1281,256,40704,1281,44288
4,N,T,40704,1281,256,44288,1281,44288
1,N,T,40704,1536,256,40704,1536,44288
1,N,T,40704,1536,256,44288,1536,44288
263,N,T,40704,1792,256,40704,1792,44288
87,N,T,40704,1792,256,44288,1792,44288
228,N,T,40704,2048,256,40704,2048,44288
76,N,T,40704,2048,256,44288,2048,44288
3,N,T,40704,256,256,40704,256,44288
1,N,T,40704,256,256,44288,256,44288
9,N,T,40704,512,256,40704,512,44288
3,N,T,40704,512,256,44288,512,44288
2,N,T,40704,768,256,40704,768,44288
2,N,T,40960,1024,256,40960,1024,44288
12,N,T,40960,1280,256,40960,1280,44288
4,N,T,40960,1280,256,44288,1280,44288
12,N,T,40960,1281,256,40960,1281,44288
4,N,T,40960,1281,256,44288,1281,44288
264,N,T,40960,1792,256,40960,1792,44288
88,N,T,40960,1792,256,44288,1792,44288
228,N,T,40960,2048,256,40960,2048,44288
76,N,T,40960,2048,256,44288,2048,44288
9,N,T,40960,256,256,40960,256,44288
3,N,T,40960,256,256,44288,256,44288
3,N,T,40960,512,256,40960,512,44288
1,N,T,40960,512,256,44288,512,44288
9,N,T,40960,768,256,40960,768,44288
3,N,T,40960,768,256,44288,768,44288
11,N,T,4096,1024,256,4096,1024,44288
3,N,T,4096,1024,256,44288,1024,44288
14,N,T,4096,1280,256,4096,1280,44288
4,N,T,4096,1280,256,44288,1280,44288
12,N,T,4096,1281,256,4096,1281,44288
4,N,T,4096,1281,256,44288,1281,44288
12,N,T,4096,1792,256,4096,1792,44288
4,N,T,4096,1792,256,44288,1792,44288
12,N,T,4096,2048,256,4096,2048,44288
4,N,T,4096,2048,256,44288,2048,44288
1,N,T,4096,512,256,4096,512,44288
1,N,T,4096,512,256,44288,512,44288
10,N,T,4096,768,256,4096,768,44288
4,N,T,4096,768,256,44288,768,44288
9,N,T,41216,1024,256,41216,1024,44288
3,N,T,41216,1024,256,44288,1024,44288
14,N,T,41216,1280,256,41216,1280,44288
4,N,T,41216,1280,256,44288,1280,44288
12,N,T,41216,1281,256,41216,1281,44288
4,N,T,41216,1281,256,44288,1281,44288
264,N,T,41216,1792,256,41216,1792,44288
88,N,T,41216,1792,256,44288,1792,44288
228,N,T,41216,2048,256,41216,2048,44288
76,N,T,41216,2048,256,44288,2048,44288
1,N,T,41216,256,256,41216,256,44288
1,N,T,41216,256,256,44288,256,44288
9,N,T,41216,512,256,41216,512,44288
3,N,T,41216,512,256,44288,512,44288
3,N,T,41216,768,256,41216,768,44288
1,N,T,41216,768,256,44288,768,44288
3,N,T,41472,1024,256,41472,1024,44288
1,N,T,41472,1024,256,44288,1024,44288
21,N,T,41472,1280,256,41472,1280,44288
7,N,T,41472,1280,256,44288,1280,44288
12,N,T,41472,1281,256,41472,1281,44288
4,N,T,41472,1281,256,44288,1281,44288
2,N,T,41472,1536,256,41472,1536,44288
264,N,T,41472,1792,256,41472,1792,44288
88,N,T,41472,1792,256,44288,1792,44288
228,N,T,41472,2048,256,41472,2048,44288
76,N,T,41472,2048,256,44288,2048,44288
1,N,T,41472,512,256,41472,512,44288
1,N,T,41472,512,256,44288,512,44288
9,N,T,41472,768,256,41472,768,44288
3,N,T,41472,768,256,44288,768,44288
9,N,T,41728,1024,256,41728,1024,44288
3,N,T,41728,1024,256,44288,1024,44288
15,N,T,41728,1280,256,41728,1280,44288
5,N,T,41728,1280,256,44288,1280,44288
12,N,T,41728,1281,256,41728,1281,44288
4,N,T,41728,1281,256,44288,1281,44288
9,N,T,41728,1536,256,41728,1536,44288
3,N,T,41728,1536,256,44288,1536,44288
266,N,T,41728,1792,256,41728,1792,44288
88,N,T,41728,1792,256,44288,1792,44288
228,N,T,41728,2048,256,41728,2048,44288
76,N,T,41728,2048,256,44288,2048,44288
1,N,T,41728,768,256,41728,768,44288
1,N,T,41728,768,256,44288,768,44288
1,N,T,41984,1024,256,41984,1024,44288
1,N,T,41984,1024,256,44288,1024,44288
21,N,T,41984,1280,256,41984,1280,44288
7,N,T,41984,1280,256,44288,1280,44288
12,N,T,41984,1281,256,41984,1281,44288
4,N,T,41984,1281,256,44288,1281,44288
3,N,T,41984,1536,256,41984,1536,44288
1,N,T,41984,1536,256,44288,1536,44288
273,N,T,41984,1792,256,41984,1792,44288
91,N,T,41984,1792,256,44288,1792,44288
230,N,T,41984,2048,256,41984,2048,44288
76,N,T,41984,2048,256,44288,2048,44288
13,N,T,42240,1280,256,42240,1280,44288
5,N,T,42240,1280,256,44288,1280,44288
12,N,T,42240,1281,256,42240,1281,44288
4,N,T,42240,1281,256,44288,1281,44288
9,N,T,42240,1536,256,42240,1536,44288
3,N,T,42240,1536,256,44288,1536,44288
267,N,T,42240,1792,256,42240,1792,44288
89,N,T,42240,1792,256,44288,1792,44288
239,N,T,42240,2048,256,42240,2048,44288
79,N,T,42240,2048,256,44288,2048,44288
2,N,T,42240,256,256,42240,256,44288
12,N,T,42496,1280,256,42496,1280,44288
4,N,T,42496,1280,256,44288,1280,44288
12,N,T,42496,1281,256,42496,1281,44288
4,N,T,42496,1281,256,44288,1281,44288
1,N,T,42496,1536,256,42496,1536,44288
1,N,T,42496,1536,256,44288,1536,44288
275,N,T,42496,1792,256,42496,1792,44288
91,N,T,42496,1792,256,44288,1792,44288
240,N,T,42496,2048,256,42496,2048,44288
80,N,T,42496,2048,256,44288,2048,44288
11,N,T,42496,256,256,42496,256,44288
3,N,T,42496,256,256,44288,256,44288
2,N,T,42496,512,256,42496,512,44288
12,N,T,42752,1280,256,42752,1280,44288
4,N,T,42752,1280,256,44288,1280,44288
