counts,transA,transB,M,N,K,lda,ldb,ldc
2,N,T,6912,3072,256,44800,3072,44800
2,N,T,6912,3072,256,6912,3072,44800
1,N,T,6912,3585,256,6912,3585,44800
1,N,T,6912,3840,256,44800,3840,44800
1,N,T,6912,3840,256,6912,3840,44800
1,N,T,6912,3841,256,44800,3841,44800
2,N,T,7168,3072,256,44800,3072,44800
2,N,T,7168,3072,256,7168,3072,44800
1,N,T,7168,3841,256,7168,3841,44800
1,N,T,7168,4096,256,44800,4096,44800
1,N,T,7168,4096,256,7168,4096,44800
1,N,T,7168,4097,256,44800,4097,44800
2,N,T,7424,3072,256,44800,3072,44800
2,N,T,7424,3072,256,7424,3072,44800
1,N,T,7424,4097,256,7424,4097,44800
1,N,T,7424,4352,256,44800,4352,44800
1,N,T,7424,4352,256,7424,4352,44800
1,N,T,7424,4353,256,44800,4353,44800
2,N,T,7680,3072,256,44800,3072,44800
2,N,T,7680,3072,256,7680,3072,44800
1,N,T,7680,4353,256,7680,4353,44800
1,N,T,7680,4608,256,44800,4608,44800
1,N,T,7680,4608,256,7680,4608,44800
1,N,T,7680,4609,256,44800,4609,44800
1,N,T,768,513,256,768,513,44800
1,N,T,768,768,256,44800,768,44800
1,N,T,768,768,256,768,768,44800
1,N,T,768,769,256,44800,769,44800
2,N,T,7936,3072,256,44800,3072,44800
2,N,T,7936,3072,256,7936,3072,44800
1,N,T,7936,4609,256,7936,4609,44800
1,N,T,7936,4864,256,44800,4864,44800
1,N,T,7936,4864,256,7936,4864,44800
1,N,T,7936,4865,256,44800,4865,44800
2,N,T,8192,3072,256,44800,3072,44800
2,N,T,8192,3072,256,8192,3072,44800
1,N,T,8192,4865,256,8192,4865,44800
1,N,T,8192,5120,256,44800,5120,44800
1,N,T,8192,5120,256,8192,5120,44800
1,N,T,8192,5121,256,44800,5121,44800
2,N,T,8448,3072,256,44800,3072,44800
2,N,T,8448,3072,256,8448,3072,44800
1,N,T,8448,5121,256,8448,5121,44800
1,N,T,8448,5376,256,44800,5376,44800
1,N,T,8448,5376,256,8448,5376,44800
1,N,T,8448,5377,256,44800,5377,44800
2,N,T,8704,3072,256,44800,3072,44800
2,N,T,8704,3072,256,8704,3072,44800
1,N,T,8704,5377,256,8704,5377,44800
1,N,T,8704,5632,256,44800,5632,44800
1,N,T,8704,5632,256,8704,5632,44800
1,N,T,8704,5633,256,44800,5633,44800
2,N,T,8960,3072,256,44800,3072,44800
2,N,T,8960,3072,256,8960,3072,44800
1,N,T,8960,5633,256,8960,5633,44800
1,N,T,8960,5888,256,44800,5888,44800
1,N,T,8960,5888,256,8960,5888,44800
1,N,T,8960,5889,256,44800,5889,44800
2,N,T,9216,3072,256,44800,3072,44800
2,N,T,9216,3072,256,9216,3072,44800
1,N,T,9216,5889,256,9216,5889,44800
1,N,T,9216,6144,256,44800,6144,44800
1,N,T,9216,6144,256,9216,6144,44800
1,N,T,9216,6145,256,44800,6145,44800
2,N,T,9472,3072,256,44800,3072,44800
2,N,T,9472,3072,256,9472,3072,44800
1,N,T,9472,6145,256,9472,6145,44800
1,N,T,9472,6400,256,44800,6400,44800
1,N,T,9472,6400,256,9472,6400,44800
1,N,T,9472,6401,256,44800,6401,44800
2,N,T,9728,3072,256,44800,3072,44800
2,N,T,9728,3072,256,9728,3072,44800
1,N,T,9728,6401,256,9728,6401,44800
1,N,T,9728,6656,256,44800,6656,44800
1,N,T,9728,6656,256,9728,6656,44800
1,N,T,9728,6657,256,44800,6657,44800
2,N,T,9984,3072,256,44800,3072,44800
2,N,T,9984,3072,256,9984,3072,44800
1,N,T,9984,6657,256,9984,6657,44800
1,N,T,9984,6912,256,44800,6912,44800
1,N,T,9984,6912,256,9984,6912,44800
1,N,T,9984,6913,256,44800,6913,44800
